rating_id,media_sha256,clip_path,prompt_id,set_bucket,analysis_role,rating_source,label_a,label_binary,demucs_score,panns_score,existing_score_source,needs_detector_fill,split,split_component
aprime_0219_a17cf6165637,93f4ad38ccbed5450aa7b0a8d880b3b8fb09a1d545a4662126ec3312d46ce075,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0219_a17cf6165637.flac,held_out_0015,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.19645,0.21969,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,31072059e956f007
aprime_0220_26f2409390d0,694a081df9cf60d41b0a32a600c133210475a48cd6570fec02075885a8e6e48b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0220_26f2409390d0.wav,held_out_0041,detector_disagreement_112,primary,pi:Richard,yes,1,0.17423087358474731,0.14864839613437653,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W3.jsonl,0,heldout,df609b23db35f09b
aprime_0221_bfd44e8a20fa,ba29fc6e4f284ddb72a3608c17c66aac8043fd298053826db0f97bacefc264d2,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0221_bfd44e8a20fa.flac,held_out_0006,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.16522,0.18527,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,125cdc4568ea46bc
aprime_0222_6dd90b042626,bcd74b2128d38383328310b98b830fa30ee7ca266d1e3dcef74971e8ab6bba72,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0222_6dd90b042626.flac,held_out_0199,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.15526,0.80179,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,8cd50324c1fe2dcb
aprime_0223_801655f5e5e8,ec4edac505e3aa501a76ab6a8095f5047386cf25fc35c224d5f5c786cd1b8535,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0223_801655f5e5e8.wav,dev_0040,detector_disagreement_112,primary,pi:Richard,yes,1,0.05689789354801178,0.08119063079357147,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W1.jsonl,0,heldout,505588fec88c279f
aprime_0224_28358dcedf55,cc31bda10f4e9264486a97644862c6cd3fc434da7f1213dc57feeea5303c9d81,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0224_28358dcedf55.flac,held_out_0045,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.04978,0.4373,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,ea88679631b4adeb
aprime_0225_7e892593065c,62b98d5cf4c440913c6c125851a4363413d52e73fd7de2f57ecca8a8dcba13e6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0225_7e892593065c.flac,held_out_0008,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.14975,0.21034,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,e0a8dd6bf4c0de5a
aprime_0226_3ee55f238dac,c77b3f3462db5c1eeacc50077c8a12aea511da4d3f04cb6edec95dfd1385251f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0226_3ee55f238dac.flac,held_out_0029,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,heldout,b3e70e42939b98a8
aprime_0227_8bc50d96e173,cbd4a36cf67d46421a9ce5b848a1e5ddfd0397b0e2ed6fff37149e4738c328ac,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0227_8bc50d96e173.flac,held_out_0024,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.0791,0.41694,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,5314256b44bb9c57
aprime_0228_821d00820017,15161bf19ca3ca49a751fa49fa9550eacf7908345f0c98de84bebdc54b8e33ce,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0228_821d00820017.wav,dev_0002,detector_disagreement_112,primary,pi:Richard,yes,1,0.10397849977016449,0.1417725533246994,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W2.jsonl,0,heldout,0c87fdce7c06c254
aprime_0229_a1351b13b596,9744703d9d661b76a93485e96eae4c71a57f6fe301b8218ccd9bf5f5b720404c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0229_a1351b13b596.flac,held_out_0166,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.00529,0.61233,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,2503de9e3ba2c480
aprime_0230_98a9fbc5973e,44b3ae4ed380c2ae10f402ba5380d7d2c06bb2a33f7c5d88c1fdc9081f0f1902,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0230_98a9fbc5973e.flac,held_out_0041,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.08697,0.12539,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,df609b23db35f09b
aprime_0231_d960af8b07f7,70319d85a0004bf2469cf76f9fa77c5a1b5a492da968ef2ea673734bcbee3d8d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0231_d960af8b07f7.flac,held_out_0236,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,no,0,,,exit1_frozen_backend_fill,1,train,55648b3876a15c09
aprime_0232_45cacf920fa3,61d8055f9c1c036fb2b8958708bd471b2cdcc3e63a59d5a665c09cc217cdb79d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0232_45cacf920fa3.flac,held_out_0204,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.05544,0.10719,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,aa9453215e8eeb07
aprime_0233_ddc593e4ebbd,df3f8161c8e84c347becf246cae77b3f936d9dace7171b153c39cf688353226e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0233_ddc593e4ebbd.flac,held_out_0001,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.1368,0.57393,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,72388d555c00a091
aprime_0234_f26770d95b42,526a9b8268cb77317bf81813a6c868639ee4030bd5519bdbd41df47111ff9088,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0234_f26770d95b42.wav,dev_0004,agreement_spotcheck_30,primary,pi:Richard,yes,1,0.1617422252893448,0.05103357136249542,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W5.jsonl,0,heldout,16ac184f8e5c86cc
aprime_0235_5f4474ad641e,88d5ed3e455542f78881de25651a12fd8efe583b4f1873de400e901de7924ebd,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0235_5f4474ad641e.flac,held_out_0204,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.0395,0.34177,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,aa9453215e8eeb07
aprime_0236_478362009a33,d319f977af187e6e8a55990ba3b16cb6ac3c18e2dbf1f1d076b8e5c57471447b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0236_478362009a33.wav,held_out_0069,detector_disagreement_112,primary,pi:Richard,yes,1,0.17195360362529755,0.39547741413116455,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W1.jsonl,0,train,66b16609d64ccca2
aprime_0237_5fce794f620c,df3c80efd217ba0e4dc776eca85903db87a0b7e9643cdabc73983e03dc328f88,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0237_5fce794f620c.flac,held_out_0240,rare_basin_48,primary,pi:Richard,yes,1,0.03916800394654274,0.29148241877555847,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W0.jsonl,0,train,43318f34fb2eb733
aprime_0238_1112256fe502,d44fc6973e1b3513a5f31589eac77b075369a062180a08bbaeac6b0c99054da3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0238_1112256fe502.flac,held_out_0024,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.11946,0.08105,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,5314256b44bb9c57
aprime_0239_f7b8479d246f,2f40bcee6b8c39a1039adace85a79434ea893b1466587140bc75e8aab75a9361,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0239_f7b8479d246f.flac,held_out_0204,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.10793,0.36622,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,aa9453215e8eeb07
aprime_0240_9a9e9e7228ef,8789eafd2542974ed4544b80809ee941fbf9a1ff144a4822cfa6c6a2571667ae,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0240_9a9e9e7228ef.flac,held_out_0238,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.16008,0.19139,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,96af9bb8a4a37223
aprime_0241_9db6a9481fc4,465c4a9d6c98959ab018dcdab7c2fe4b099d3e95205d2ff85211f87cdee76875,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0241_9db6a9481fc4.flac,held_out_0204,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.01173,0.26404,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,aa9453215e8eeb07
aprime_0242_d75f2ac745df,97292f5f2ef36cd1da638ecbdcc202de0127fc3a5cc396ea5548790c5f794cdd,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0242_d75f2ac745df.wav,dev_0013,agreement_spotcheck_30,primary,pi:Richard,yes,1,0.18518534302711487,0.22370922565460205,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W6.jsonl,0,heldout,f21757e23796dddc
aprime_0243_0cc5943aaaf5,98335ea940b8dcf606d10eea41d8633a163231c47876a6f89a664a5b3b17a61a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0243_0cc5943aaaf5.flac,held_out_0170,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.03529,0.26055,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,7d8fb34c8d943841
aprime_0244_46c1ef657077,2b1448b0d0bb198c30c5307e0d073b48f75853da0bcbe5c6ac8f11ef905b2c99,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0244_46c1ef657077.flac,held_out_0023,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.1602,0.14356,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,1fa837fb56a93f34
aprime_0245_01a8af0540cb,1c7caf3b3c4b017adde9d82ab1775fbc92787072ebd7aa89da6668d6875338e1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0245_01a8af0540cb.flac,held_out_0134,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.03724,0.10131,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,train,1fc5495d0bdea40c
aprime_0246_5655fe11efac,8117ab9c6bf8df64e6f861232002387de5d697dad9bd1116ed1cf56a82a2b8ca,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0246_5655fe11efac.flac,held_out_0119,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.02759,0.32856,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,5c86c2c4f5cf9cb7
aprime_0247_c84278863b84,8320702e598a1f969d7da489d7b74956b0c70fafabe17d43b394627bb53545f9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0247_c84278863b84.flac,held_out_0015,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,0.11847,0.10925,orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/A_PRIME_MANIFEST.csv,0,heldout,31072059e956f007
aprime_0248_bac1669bbd05,bbde517e4b95ec11f1184490a016717e143c41b70e753c09d4ae5b76e7c4cfe1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0248_bac1669bbd05.flac,held_out_0129,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,no,0,,,exit1_frozen_backend_fill,1,heldout,b3d5c32d1bdfbd61
aprime_0249_514b875b6e70,5245be4438f7f30f4954a90c0a7e1bcb88bea9478d8a644bfca897bc581a9dfe,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0249_514b875b6e70.flac,held_out_0253,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,train,bbc042c5cc23fed6
aprime_0250_e8b755a84a0d,80a1ea27aff2eb909290b5de142b998af240d7c79d40142b64308cef6a79dcba,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0250_e8b755a84a0d.wav,dev_0107,detector_disagreement_112,primary,pi:Richard,yes,1,0.1129366010427475,0.0776928961277008,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W3.jsonl,0,train,6a1b6f095a983854
aprime_0251_85dbff5dabd1,dd3211f838ad320698c7e05439219081e6d1106687d1b7053bffdb6de166e25e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0251_85dbff5dabd1.wav,dev_0097,detector_disagreement_112,primary,pi:Richard,yes,1,0.17505773901939392,0.2678427994251251,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W7.jsonl,0,heldout,e847bfed50e7cebb
aprime_0252_b907516a65fc,2664ffc19acb67ea4fdac854a760257555e566b37c1bb419f214a2389723e51a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0252_b907516a65fc.wav,dev_0091,detector_disagreement_112,primary,pi:Richard,yes,1,0.05305920168757439,0.07850806415081024,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W5.jsonl,0,heldout,797940ac6f9740e1
aprime_0253_0c49c4ef352f,70f91d4710a3183b6cea26acd125a6608bdf3be4bd60386148c867cc65fd85f3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0253_0c49c4ef352f.wav,dev_0082,detector_disagreement_112,primary,pi:Richard,yes,1,0.16247403621673584,0.15403355658054352,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W3.jsonl,0,heldout,6cfb8ba944b3517d
aprime_0254_c178a967c79c,8ccfb5e1920f3e0c14fc561411d10d04a1ec6b428cc1f2a6e5d09102f226eef2,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0254_c178a967c79c.flac,held_out_0064,stratified_random_500,global_bound,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,yes,1,,,exit1_frozen_backend_fill,1,heldout,68dbe67acbb26848
aprime_0255_7b8a6ae8b538,e9c61e16e36037e7665005ce7c8f78e58f5316f6abce14b7ed616f3a11c35f01,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0255_7b8a6ae8b538.wav,held_out_0177,detector_disagreement_112,primary,pi:Richard,yes,1,0.16381409764289856,0.21298936009407043,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_contingency_20260711/activated_20260711/calibration/PI_GOLD_SCORES_W6.jsonl,0,heldout,0c87ad397a9eca01
