task_id,prompt_id,condition,seed_idx,seed,output_path,apparent_violation,candidate_violation,implementation_role
w2fact_22_0_08,held_out_0206,plain_baseline,8,2034022008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0206/plain_baseline_s08_2034022008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_22_0_09,held_out_0206,plain_baseline,9,2034022009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0206/plain_baseline_s09_2034022009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_22_0_10,held_out_0206,plain_baseline,10,2034022010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0206/plain_baseline_s10_2034022010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_22_0_11,held_out_0206,plain_baseline,11,2034022011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0206/plain_baseline_s11_2034022011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_22_0_12,held_out_0206,plain_baseline,12,2034022012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0206/plain_baseline_s12_2034022012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_22_0_13,held_out_0206,plain_baseline,13,2034022013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0206/plain_baseline_s13_2034022013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_22_0_14,held_out_0206,plain_baseline,14,2034022014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0206/plain_baseline_s14_2034022014.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_22_0_15,held_out_0206,plain_baseline,15,2034022015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0206/plain_baseline_s15_2034022015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_00,held_out_0207,plain_baseline,0,2034014000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s00_2034014000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_01,held_out_0207,plain_baseline,1,2034014001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s01_2034014001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_02,held_out_0207,plain_baseline,2,2034014002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s02_2034014002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_03,held_out_0207,plain_baseline,3,2034014003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s03_2034014003.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_04,held_out_0207,plain_baseline,4,2034014004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s04_2034014004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_05,held_out_0207,plain_baseline,5,2034014005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s05_2034014005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_06,held_out_0207,plain_baseline,6,2034014006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s06_2034014006.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_07,held_out_0207,plain_baseline,7,2034014007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s07_2034014007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_08,held_out_0207,plain_baseline,8,2034014008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s08_2034014008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_09,held_out_0207,plain_baseline,9,2034014009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s09_2034014009.flac,1,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_10,held_out_0207,plain_baseline,10,2034014010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s10_2034014010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_11,held_out_0207,plain_baseline,11,2034014011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s11_2034014011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_12,held_out_0207,plain_baseline,12,2034014012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s12_2034014012.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_13,held_out_0207,plain_baseline,13,2034014013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s13_2034014013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_14,held_out_0207,plain_baseline,14,2034014014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s14_2034014014.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_14_0_15,held_out_0207,plain_baseline,15,2034014015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s15_2034014015.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_00,held_out_0222,plain_baseline,0,2034011000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s00_2034011000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_01,held_out_0222,plain_baseline,1,2034011001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s01_2034011001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_02,held_out_0222,plain_baseline,2,2034011002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s02_2034011002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_03,held_out_0222,plain_baseline,3,2034011003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s03_2034011003.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_04,held_out_0222,plain_baseline,4,2034011004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s04_2034011004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_05,held_out_0222,plain_baseline,5,2034011005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s05_2034011005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_06,held_out_0222,plain_baseline,6,2034011006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s06_2034011006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_07,held_out_0222,plain_baseline,7,2034011007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s07_2034011007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_08,held_out_0222,plain_baseline,8,2034011008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s08_2034011008.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_09,held_out_0222,plain_baseline,9,2034011009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s09_2034011009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_10,held_out_0222,plain_baseline,10,2034011010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s10_2034011010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_11,held_out_0222,plain_baseline,11,2034011011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s11_2034011011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_12,held_out_0222,plain_baseline,12,2034011012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s12_2034011012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_13,held_out_0222,plain_baseline,13,2034011013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s13_2034011013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_14,held_out_0222,plain_baseline,14,2034011014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s14_2034011014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_0_15,held_out_0222,plain_baseline,15,2034011015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0222/plain_baseline_s15_2034011015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_00,held_out_0235,plain_baseline,0,2034028000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s00_2034028000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_01,held_out_0235,plain_baseline,1,2034028001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s01_2034028001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_02,held_out_0235,plain_baseline,2,2034028002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s02_2034028002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_03,held_out_0235,plain_baseline,3,2034028003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s03_2034028003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_04,held_out_0235,plain_baseline,4,2034028004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s04_2034028004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_05,held_out_0235,plain_baseline,5,2034028005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s05_2034028005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_06,held_out_0235,plain_baseline,6,2034028006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s06_2034028006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_07,held_out_0235,plain_baseline,7,2034028007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s07_2034028007.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_08,held_out_0235,plain_baseline,8,2034028008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s08_2034028008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_09,held_out_0235,plain_baseline,9,2034028009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s09_2034028009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_10,held_out_0235,plain_baseline,10,2034028010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s10_2034028010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_11,held_out_0235,plain_baseline,11,2034028011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s11_2034028011.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_12,held_out_0235,plain_baseline,12,2034028012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s12_2034028012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_13,held_out_0235,plain_baseline,13,2034028013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s13_2034028013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_14,held_out_0235,plain_baseline,14,2034028014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s14_2034028014.flac,1,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_0_15,held_out_0235,plain_baseline,15,2034028015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0235/plain_baseline_s15_2034028015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_00,held_out_0236,plain_baseline,0,2034013000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s00_2034013000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_01,held_out_0236,plain_baseline,1,2034013001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s01_2034013001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_02,held_out_0236,plain_baseline,2,2034013002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s02_2034013002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_03,held_out_0236,plain_baseline,3,2034013003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s03_2034013003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_04,held_out_0236,plain_baseline,4,2034013004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s04_2034013004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_05,held_out_0236,plain_baseline,5,2034013005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s05_2034013005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_06,held_out_0236,plain_baseline,6,2034013006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s06_2034013006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_07,held_out_0236,plain_baseline,7,2034013007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s07_2034013007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_08,held_out_0236,plain_baseline,8,2034013008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s08_2034013008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_09,held_out_0236,plain_baseline,9,2034013009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s09_2034013009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_10,held_out_0236,plain_baseline,10,2034013010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s10_2034013010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_11,held_out_0236,plain_baseline,11,2034013011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s11_2034013011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_12,held_out_0236,plain_baseline,12,2034013012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s12_2034013012.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_13,held_out_0236,plain_baseline,13,2034013013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s13_2034013013.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_14,held_out_0236,plain_baseline,14,2034013014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s14_2034013014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_0_15,held_out_0236,plain_baseline,15,2034013015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0236/plain_baseline_s15_2034013015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_00,held_out_0238,plain_baseline,0,2034000000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s00_2034000000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_01,held_out_0238,plain_baseline,1,2034000001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s01_2034000001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_02,held_out_0238,plain_baseline,2,2034000002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s02_2034000002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_03,held_out_0238,plain_baseline,3,2034000003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s03_2034000003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_04,held_out_0238,plain_baseline,4,2034000004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s04_2034000004.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_05,held_out_0238,plain_baseline,5,2034000005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s05_2034000005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_06,held_out_0238,plain_baseline,6,2034000006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s06_2034000006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_07,held_out_0238,plain_baseline,7,2034000007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s07_2034000007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_08,held_out_0238,plain_baseline,8,2034000008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s08_2034000008.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_09,held_out_0238,plain_baseline,9,2034000009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s09_2034000009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_10,held_out_0238,plain_baseline,10,2034000010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s10_2034000010.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_11,held_out_0238,plain_baseline,11,2034000011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s11_2034000011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_12,held_out_0238,plain_baseline,12,2034000012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s12_2034000012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_13,held_out_0238,plain_baseline,13,2034000013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s13_2034000013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_14,held_out_0238,plain_baseline,14,2034000014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s14_2034000014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_0_15,held_out_0238,plain_baseline,15,2034000015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0238/plain_baseline_s15_2034000015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_00,held_out_0252,plain_baseline,0,2034029000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s00_2034029000.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_01,held_out_0252,plain_baseline,1,2034029001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s01_2034029001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_02,held_out_0252,plain_baseline,2,2034029002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s02_2034029002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_03,held_out_0252,plain_baseline,3,2034029003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s03_2034029003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_04,held_out_0252,plain_baseline,4,2034029004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s04_2034029004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_05,held_out_0252,plain_baseline,5,2034029005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s05_2034029005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_06,held_out_0252,plain_baseline,6,2034029006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s06_2034029006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_07,held_out_0252,plain_baseline,7,2034029007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s07_2034029007.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_08,held_out_0252,plain_baseline,8,2034029008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s08_2034029008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_09,held_out_0252,plain_baseline,9,2034029009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s09_2034029009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_10,held_out_0252,plain_baseline,10,2034029010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s10_2034029010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_11,held_out_0252,plain_baseline,11,2034029011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s11_2034029011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_12,held_out_0252,plain_baseline,12,2034029012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s12_2034029012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_0_13,held_out_0252,plain_baseline,13,2034029013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0252/plain_baseline_s13_2034029013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
