rating_id,clip_id,clip_path,media_sha256,requested_vocal,prompt_id,source_family,corpus,calibration_stratum,inclusion_probability,represented_rating_rows
aprime_0466_aa81a4a49f1f,aprime_global_60845dcbe1329669b6b6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0466_aa81a4a49f1f.flac,60845dcbe1329669b6b636bcc45018357ca46ad4661f6309f52cff836a07a39d,1,held_out_0071,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0568_e10f7a4a5f36,aprime_global_60acb3289a79c023826c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0568_e10f7a4a5f36.flac,60acb3289a79c023826c92bd2237655d12aebd7a64d1f13be24d18017b39754e,1,held_out_0204,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0032_c09cba826e84,aprime_global_60c04aba5c18136cd0b5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0032_c09cba826e84.flac,60c04aba5c18136cd0b5ad4c343ecc18972de66ec5dc7749a114b6626fcea233,1,held_out_0142,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0232_45cacf920fa3,aprime_global_61d8055f9c1c036fb2b8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0232_45cacf920fa3.flac,61d8055f9c1c036fb2b8958708bd471b2cdcc3e63a59d5a665c09cc217cdb79d,1,held_out_0204,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0587_281667f3b8c4,aprime_global_61f534c0cda82fdd5603,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0587_281667f3b8c4.flac,61f534c0cda82fdd560301600cf74255de98e18d5c5abcff69fa87e32c72f793,0,held_out_0238,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0225_7e892593065c,aprime_global_62b98d5cf4c440913c6c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0225_7e892593065c.flac,62b98d5cf4c440913c6c125851a4363413d52e73fd7de2f57ecca8a8dcba13e6,1,held_out_0008,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0059_b097d39b3b5b,aprime_global_62d06239452b79177c4e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0059_b097d39b3b5b.flac,62d06239452b79177c4e0e0eeb01cc35f920af81f508433e11610046e24a07c6,1,held_out_0001,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0095_51514f0af9e7,aprime_global_6311aed30a6b2d5396c1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0095_51514f0af9e7.flac,6311aed30a6b2d5396c1b41635cac96f199bddccc5baaa448d7f3635e6bd22de,1,held_out_0024,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0299_551a08c3d82a,aprime_global_6381b63a7b4186eb81c6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0299_551a08c3d82a.flac,6381b63a7b4186eb81c6ee74334a0db04630927023998da562ba0cc2a3820702,0,genreinstr_funk,genre_instr,ATLAS,ATLAS|genre_instr|request_0,1.0,1
aprime_0150_be0a0e2f9217,aprime_global_63a10030a55f6dfcc938,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0150_be0a0e2f9217.flac,63a10030a55f6dfcc938f056d1daa46d5976e5b46432ddbb39123ea41473499b,1,held_out_0045,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0636_62c60e859c91,aprime_global_63b28afed633e949a492,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0636_62c60e859c91.flac,63b28afed633e949a492bbd48cb19d173f8de57d872c78f2a6951ef3eb2fbc06,0,held_out_0041,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0317_c51ec59885f5,aprime_global_63ee7fff0c95865a42b5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0317_c51ec59885f5.flac,63ee7fff0c95865a42b501c9789e21fdb1c50374f5248ac626e8a1fcf3fea847,1,held_out_0204,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0482_0d1f466588ae,aprime_global_641ba96b130b94a8465a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0482_0d1f466588ae.flac,641ba96b130b94a8465ac0fc419dfd71f594625aff0fb290a334af62d88a97b7,1,held_out_0240,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0589_4a39428edfea,aprime_global_64676ef856a689448efb,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0589_4a39428edfea.flac,64676ef856a689448efb9313eee1b60c61151250cf266c586b7f0e82e15e9e9e,0,held_out_0238,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0096_59bda71a381b,aprime_global_64e10bf6a5126f1d8fa7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0096_59bda71a381b.flac,64e10bf6a5126f1d8fa7f91bfbf5609360548e6fd32ea144e2a5050d5053f229,0,held_out_0238,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0141_df3cb4cf5301,aprime_global_654f912a2cd19a276f94,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0141_df3cb4cf5301.flac,654f912a2cd19a276f94a626aa7a7b77e20f5e85a1c3a8173894ac155e64ad62,1,held_out_0045,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0279_181c7f10c98f,aprime_global_656a490cb47a7198a53a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0279_181c7f10c98f.flac,656a490cb47a7198a53a077aef69ba96403503cc34ea340355570c4da7acb3d7,0,held_out_0170,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0514_5763b0c16cc6,aprime_global_656f6ddd364e7cf1c038,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0514_5763b0c16cc6.flac,656f6ddd364e7cf1c0380e9f12d3669623508a62be213c932b853721636a499a,1,held_out_0096,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0661_63ccdc7a04c8,aprime_global_659aa5fc334920d8550f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0661_63ccdc7a04c8.flac,659aa5fc334920d8550fd5c83e272a1a3890c46b60bdfb24e3c4aca032c62748,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0489_7e008487e90a,aprime_global_65bb14350805ce0edaad,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0489_7e008487e90a.flac,65bb14350805ce0edaad6f23b4d8f51374c7b53bbdcd9fae48e59123312100a4,1,held_out_0004,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0351_555a8c352133,aprime_global_65cdbe78a8528514f9ba,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0351_555a8c352133.flac,65cdbe78a8528514f9bae9e71548a4aeb2125b00022352b7ed0d6ef8ad2e3c53,1,held_out_0015,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0420_66fc283e40c2,aprime_global_66d0fec1d50d85d5c3f8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0420_66fc283e40c2.flac,66d0fec1d50d85d5c3f814de3c86c2806420f36099fb90eb34d8179b8b892e2d,1,held_out_0119,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0316_2016f0766420,aprime_global_66d6d7723b235b38440a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0316_2016f0766420.flac,66d6d7723b235b38440a1835a3fd40b9db6f9da517b760e6f7e874dfe4039919,1,held_out_0006,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0215_668cde28479c,aprime_global_66ee83a84cb764539a76,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0215_668cde28479c.flac,66ee83a84cb764539a7686aaa39a0d423a23f39367b67b3573ddfc9c45ce068f,1,held_out_0199,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0667_dcd9d885823d,aprime_global_66f1730feb25b7651579,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0667_dcd9d885823d.flac,66f1730feb25b765157981fe89bd856d4924d70f170d0423cae5b1504f5581b0,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0073_bd22da18a88b,aprime_global_68b809fa4a9715af9ea8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0073_bd22da18a88b.flac,68b809fa4a9715af9ea8b1bbdb9e0d0d1c46b341f0f47055e22b36ebc591f226,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0455_020c9b9947bd,aprime_global_68ff3c4ebecab0d5b85d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0455_020c9b9947bd.flac,68ff3c4ebecab0d5b85d8670a66565f8020b36f1d90cd25099fb0b9c3133c054,0,held_out_0019,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0061_807245d3f7d8,aprime_global_68fff88d091cc4ad4ec0,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0061_807245d3f7d8.flac,68fff88d091cc4ad4ec002b01495fc44bbc2719506ba20bee75ddf3914666e46,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0382_1645344abff3,aprime_global_69198d5f4111da6ca60e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0382_1645344abff3.flac,69198d5f4111da6ca60e5b90261c8b2b72a9dfd6b4b62abc35148bd081fec01d,1,held_out_0254,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0307_3917334fbbf2,aprime_global_6963a95799c77b1d0b72,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0307_3917334fbbf2.flac,6963a95799c77b1d0b729b4a5719ebf795a67eb5f680498d02c164bd8001584a,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0517_a6277c90b90f,aprime_global_69a7e93b5c451a837d7a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0517_a6277c90b90f.flac,69a7e93b5c451a837d7af841b79c74437dbf22219aad2cf76a7db90475ef6f09,1,held_out_0017,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0563_a1a3881e8c56,aprime_global_6a560012760b4b935d7f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0563_a1a3881e8c56.flac,6a560012760b4b935d7fb0aefe3c1ceaeda301d8d8399de1c3725e31f5827b69,1,held_out_0047,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0024_dd924bba58c9,aprime_global_6ad884c4d6ffb55d39e2,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0024_dd924bba58c9.flac,6ad884c4d6ffb55d39e273e5ab9a5f6d26da51a2105f9d8bc360d78cda461b7d,1,held_out_0042,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,2
aprime_0380_f67a7342ab00,aprime_global_6bc40168d96c9e552454,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0380_f67a7342ab00.flac,6bc40168d96c9e55245444e3ed78038fae3f2a4f283caf4a5f325a9045c71605,1,held_out_0142,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0029_d2687aa42c80,aprime_global_6c1df21e643f47c9b7af,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0029_d2687aa42c80.flac,6c1df21e643f47c9b7af9906d87139c528e5d9c1f5af253886985987a7a2a6e9,1,held_out_0008,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0098_e05eaf45233a,aprime_global_6c46a4270929a400f955,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0098_e05eaf45233a.flac,6c46a4270929a400f95528a7a9cf7d72479c0b286f381479cb25311f0abbb284,1,held_out_0166,v3_vocal,ATLAS,ATLAS|v3_vocal|request_1,1.0,1
aprime_0168_9cb61a417965,aprime_global_6e5bfc6c4a96fa63f8b5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0168_9cb61a417965.flac,6e5bfc6c4a96fa63f8b540ae23fe8ef9779e171c309231da66906a922dee159e,1,held_out_0021,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0133_d4f8f68c88ba,aprime_global_6e9ea73963b6fad8d890,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0133_d4f8f68c88ba.flac,6e9ea73963b6fad8d890c8589b036c5a6a3fac4d49d91de79ac7c037e48ec792,1,held_out_0199,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0115_6f440ca487de,aprime_global_6f8c39f16d4a89f2208b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0115_6f440ca487de.flac,6f8c39f16d4a89f2208b304834909f289d0d3ff368558a1d636305bb59c5f144,1,held_out_0195,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0312_7bf82f49a671,aprime_global_6f8ebf386ab3419fb27f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0312_7bf82f49a671.flac,6f8ebf386ab3419fb27f19a2b1f62cd2b9338f4c749b131c8e02a2a81af56bbf,1,held_out_0024,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0453_da1af34dd63c,aprime_global_6f93e82ac3103473d9cf,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0453_da1af34dd63c.flac,6f93e82ac3103473d9cfa4dd19d9aadd3860388ec552511bbde28a8b79eee470,1,held_out_0240,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0231_d960af8b07f7,aprime_global_70319d85a0004bf2469c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0231_d960af8b07f7.flac,70319d85a0004bf2469cf76f9fa77c5a1b5a492da968ef2ea673734bcbee3d8d,0,held_out_0236,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0498_31731431f8c3,aprime_global_70668c402e4c55cd664a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0498_31731431f8c3.flac,70668c402e4c55cd664ab0ebe437c5752d82079274c93c5c931f32511d5846e2,0,held_out_0028,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0332_5c09b0d9c749,aprime_global_7099ae97cf0ea00d48fb,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0332_5c09b0d9c749.flac,7099ae97cf0ea00d48fb6cfcb3f1c20424e6c441a0ba96a945f709802cf0736b,1,held_out_0045,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0592_1b47555b0b54,aprime_global_71416be5120e14ea11f7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0592_1b47555b0b54.flac,71416be5120e14ea11f724873fdc4906326514f91c4635583ff32c9b459aabd1,1,held_out_0069,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0679_7a1dcf7675ed,aprime_global_7193644284eee37f5de5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0679_7a1dcf7675ed.flac,7193644284eee37f5de5de28a2b5bc99722c58de63d3d4751b3fca56bff15fd7,0,held_out_0058,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0579_d96560ba13da,aprime_global_726281e0ef73cd875e14,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0579_d96560ba13da.flac,726281e0ef73cd875e14d6ef37f5cf87a88b4849d0a2b4706867f3d7a9f60f20,1,held_out_0142,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0556_06e13ef0216d,aprime_global_7368941cc2d0f2178e13,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0556_06e13ef0216d.flac,7368941cc2d0f2178e1356d0f62e0cfbfc9a752305cac6c528af613eaa7d60af,0,held_out_0251,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0128_2ba642aa7971,aprime_global_73693b53a269a8abbb44,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0128_2ba642aa7971.flac,73693b53a269a8abbb441df477395c9eda24241c5bcdff3452fb1caecd7fca03,1,held_out_0013,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0576_f2547282e77b,aprime_global_73f74cfcee5fd2b0ac97,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0576_f2547282e77b.flac,73f74cfcee5fd2b0ac9707536376385be7647325d8bd354d296922ca247a2559,0,held_out_0238,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0481_86b316602bc9,aprime_global_74251e6780f9bf6ed657,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0481_86b316602bc9.flac,74251e6780f9bf6ed6573f42e2b5159e284434da2b5c975b374e763950bf5acf,1,held_out_0069,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0341_b385f43bb720,aprime_global_747e2401e3572a6f274c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0341_b385f43bb720.flac,747e2401e3572a6f274c1450efc5fcd4b7ebaa358e6ba40a36c89080fe0cc54f,1,held_out_0004,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0349_9478ec34c44b,aprime_global_750700bdc0f3f060f516,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0349_9478ec34c44b.flac,750700bdc0f3f060f5162eed35e62f1322d81c824693fcf15e34cca5dab3c95a,1,held_out_0069,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0544_4e8d37fb6ec9,aprime_global_751639125579439a28cc,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0544_4e8d37fb6ec9.flac,751639125579439a28cc8464c74e2700d474b0423686cd46370a02bb6c32e865,0,genreinstr_hiphop,genre_instr,ATLAS,ATLAS|genre_instr|request_0,1.0,1
aprime_0054_d34f3c1d43d2,aprime_global_75994b7578751352d5bc,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0054_d34f3c1d43d2.flac,75994b7578751352d5bc05b3adf293550b29fe882e2e90941e4a3df0fe061728,1,held_out_0199,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0632_a50bb59c34ec,aprime_global_76093a56ca692771aa57,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0632_a50bb59c34ec.flac,76093a56ca692771aa57b42407974a046de4b94f68bbba80564e23b2bea713bb,1,held_out_0063,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0212_28f643c4f836,aprime_global_778e65549b45ad95cb58,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0212_28f643c4f836.flac,778e65549b45ad95cb5807be7c8800b30c9dbb5f95cecc298f783cbe893a18d2,1,held_out_0003,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
